id,"name","image_url","address","access","tele","open_hour","price","rental","parking","lesson","kid","homepage","created_at","updated_at","holiday","prefecture"
328,"CLIMBING GYM PURE GREEN （クライミングジム ピュアグリーン） ［広島市］","http://www.climbing-net.com/wp-content/uploads/2014/06/puregreen_1.jpg","〒731-0223
広島県広島市可部南3-17-24","JR可部線中野島駅より徒歩5分／山陽道広島ICより10分","082-516-8850","火～水13:00～22:00
土10:00～20:00
日祝祭10:00～19:00","【税込価格】
初回登録料：￥540
１日料金：一般￥1994
夜間料金・時間帯：一般￥1620（19:00～20:00）","シューズ：￥400
チョーク：￥100","有／無料／16台","-","可
※原則小学生以上(平日のみ４歳から)
※保護者の方も一緒にボルダリングされることをおすすめします
※キッズ専用課題あり","BLOG：http://climbinggympuregreen.blog.fc2.com/
Facebook：https://www.facebook.com/puregreenclimbing","2015-07-21 15:25:18","2015-07-21 15:25:18","月曜（祝祭日の場合は営業、翌日が振り替え）","広島県"
329,"ボルダリングスペース ココペリ ［福山］","http://www.climbing-net.com/wp-content/uploads/2013/02/IMG_0731.jpg","〒721-0952
広島県福山市曙町1-2-14","福山東ICより車で10分","084-961-3855","平日12:00～22:00
土日祝10:00～20:00","【税込価格】
初回登録料：￥1500
平日：大人￥1600","シューズ：￥500","有／無料／20台","-","可
小学5年生以上","http://kokopelliboulder.p2.weblife.me/index.html","2015-07-21 15:25:19","2015-07-21 15:25:19","水曜（祝日の場合は翌木曜休）","広島県"
330,"pb climbing ［広島市］","http://www.climbing-net.com/wp-content/uploads/2012/12/205-1.jpg","〒733-0013広島県広島市西区横川新町5-20","JR山陽本線・広島電鉄横川駅より徒歩5分","082-942-3383","平日14:00～22:30土日祝12:00～20:00","【税込価格】
初回登録料：￥1030
１日料金：￥1240（学生割引あり）","シューズ：￥300チョーク：￥100","近隣に有","-","可専用課題ありキッズ向け用具レンタルあり対象年齢：4歳〜12歳","http://www.pb-climbing.com","2015-07-21 15:25:19","2015-07-21 15:25:19","金曜","広島県"
331,"クライムセンターCERO ［広島県安芸郡］","http://www.climbing-net.com/wp-content/uploads/2012/12/204-1.jpg","〒735-0029広島県安芸郡府中町茂陰1-13-46","JR山陽本線天神川駅より徒歩8分／広島高速府中出入口・大州出入口より3分","082-236-8401","平日14:00〜22:00土日祝10:00〜20:00","【税込価格】
初回登録料：￥1000
１日料金：￥2060
時間料金：２時間：￥1240、３時間￥1550","シューズ：￥300ハーネス：￥100チョーク：￥100ビレイ器具：無料","有／無料／15台","初めてレッスン2時間￥5000　全10回初級クライミングスクール 毎週土曜2時間　保険料込￥35000","可※詳細はホームページをご覧下さい","http://cero-climb.com/","2015-07-21 15:25:20","2015-07-21 15:25:20","月曜（月曜が祝日の場合は翌日）","広島県"
332,"ボルダリングジム UNITY ［下関］","http://www.climbing-net.com/wp-content/uploads/2012/12/208-1.jpg","〒752-0933山口県下関市長府松小田本町15-6","JR山陽本線 長府駅より徒歩3分／中国道下関IC・小月ICより15分","083-250-8186","平日14:00〜22:00土日祝10:00〜22:00","【税込価格】
初回登録料：￥1000１日料金：￥1500","シューズ：￥200チョーク：無料","有／無料／10台","-","可
４歳から","http://unity-c.net","2015-07-21 15:25:47","2015-07-21 15:25:47","火曜（祝日の場合も休み）","山口県"
333,"CLIMBING GYM & SHOP LABO 山口店","http://www.climbing-net.com/wp-content/uploads/2012/12/207-1.jpg","〒754-0891山口県山口市陶4634-4","山陽自動車道山口南ICより5分","083-976-8705","平日13:00〜22:00土日祝10:00〜20:00","【税込価格】
初回登録料：￥1080１日料金：￥1650","シューズ：￥330チョーク：無料","有／無料／25台","-","可
小学5年生以上","https://sites.google.com/site/climbinglabo/","2015-07-21 15:25:48","2015-07-21 15:25:48","月曜（月曜が祝日の場合は翌日）","山口県"
334,"CLIMBING GYM & SHOP LABO 下松店","http://www.climbing-net.com/wp-content/uploads/2012/07/labo_kudamatsu1.jpg","〒744-0015山口県下松市大手町2-8-13","ＪR下松駅より徒歩10分／山陽道徳山東ICより10分","0833-48-9403","平日13:00〜22:00土日祝10:00〜20:00","【税込価格】
初回登録料：￥1080１日料金：￥1750","シューズ：¥330チョーク：無料","有／無料／10台","リードクライミングスクール3回分 ￥6480","可
小学5年生以上","https://sites.google.com/site/climbinglabo/","2015-07-21 15:25:49","2015-07-21 15:25:49","月曜（祝日の場合は翌日）","山口県"
335,"香川クライミングジム iTTE ［高松］","http://www.climbing-net.com/wp-content/uploads/2014/03/itte_1.jpg","〒761-8056
香川県高松市上天神町272-3","琴電琴平線 三条駅より徒歩10分／高松中央ICより車で12分／高松西ICより車で9分","087-899-8200","13:00～23:00","【税込価格】
初回登録料：￥1500
１日料金：￥2000
夜間料金・時間帯：￥1400（20:00～）","シューズ：￥300
チョーク：￥100","有／無料／16台","-","可
小学生以上","http://www.itteclimbing.com","2015-07-21 15:26:33","2015-07-21 15:26:33","木曜","香川県"
336,"クライミングジム DanDan ［今治］","http://www.climbing-net.com/wp-content/uploads/2014/05/dandna_1.jpg","〒794-0821
愛媛県今治市立花町2-3-16","今治ICより車で10分","0898-35-2065","平日14:00～22:30
日祝11:00～20:00","【税込価格】
初回登録料：￥1620
１日料金：18歳以上￥1400(税込)、18歳未満￥870
夜間料金：18歳以上 平日21:00～日祝18:00～￥1100","シューズ：￥300
チョーク：無料","有／無／15台以上","-","可
9歳から","http://www.geocities.jp/dan_dan_6993/","2015-07-21 15:27:05","2015-07-21 15:27:05","土曜","愛媛県"
337,"Bouldering Gym Rampid ［松山］","http://www.climbing-net.com/wp-content/uploads/2013/01/rampid01.jpg","〒791-8012
愛媛県松山市姫原3-9-10","松山ICから車で20分","089-992-9715","平日13:00～23:00
土日祝日11:00～22:00","【税込価格】
初回登録料：￥1000
1日料金：￥一般1500、学生￥1200、高校生￥800、小学生￥500
夜間料金：￥1000、学生￥800（21:00～）","シューズ：￥300
チョーク：￥100","有／無料／14台","-","小学生以上","http://rampid.is-mine.net/","2015-07-21 15:27:06","2015-07-21 15:27:06","無　（設備整備・セット等で休みあり）","愛媛県"
338,"愛媛クライミングジム iTTE ［松山］","http://www.climbing-net.com/wp-content/uploads/2012/12/211-1.jpg","〒791-8053愛媛県松山市若葉町2-6","伊予鉄高浜線山西駅より徒歩5分","089-906-5652","火〜土14:00〜23:00日祝11:00〜21:00","【税込価格】
初回登録料：￥1500
１日料金： 一般￥2000、大学専門学生￥1500、高校生￥1300、中学生以下￥1000
夜間料金・時間帯： 一般￥1500、大学専門学生￥1300、高校生￥1000、中学生以下￥800（18:00～）","シューズ：￥300チョーク：￥100","有／無料／17台","-","可※詳細はホームページをご覧下さい","http://itte-climbing.com/","2015-07-21 15:27:06","2015-07-21 15:27:06","月曜（祝日の場合は営業）","愛媛県"
339,"ボルダリングジム クロスポイント ［四国中央］","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image217.jpg","〒799-0431愛媛県四国中央市寒川町2777-1","JR伊予寒川駅より徒歩15分","0896-25-1812","-","-","-","-","-","-","-","2015-07-21 15:27:07","2015-07-21 15:27:07","-","愛媛県"
340,"クライミングジム＆ショップ ストーンラブ ［高知市］","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image218.jpg","〒780-0082高知県高知市南川添18-30","高知道高知ICより5分","088-855-7320","平日14:00〜22:00土13:00〜20:00日祝10:00〜20:00","初回登録料：￥1000
１日料金：平日土￥1600、日祝￥1800","シューズ：￥300チョーク：￥100","有／無料／15台","-","可※詳細お問合せ下さい","http://stone0.blog115.fc2.com/","2015-07-21 15:27:32","2015-07-21 15:27:32","金曜（祝日の場合は木曜）","高知県"
341,"FUKUOKA WEATSIDE CLIMBING MY WAY ［福岡］","http://www.climbing-net.com/wp-content/uploads/2013/09/myway_1.jpg","〒819-0166
福岡県福岡市西区横浜1-47-15","西九州道 今宿ICより車で5分／JR筑肥線 九大学研都市駅より徒歩15分","092-834-5934","平日13:00～23:00
土日祝10:00～20:00","【税込価格】
初回登録料：￥1000
１日料金：大人￥1600、学生￥1100、中学生以下￥800","シューズ：￥300
チョーク：無料","有／無料／12台","-","可
年齢制限なし","http://fukuoka-westside-climbing-myway.com/","2015-07-21 15:28:14","2015-07-21 15:28:14","火曜（祝日の場合、翌平日休み）","福岡県"
342,"ボルダリングジムbigfoot福岡店","http://www.climbing-net.com/wp-content/uploads/2015/04/bigfoot3.jpg","〒810-0801
福岡県福岡市博多区中洲3-7-24 ゲイツビル7F","福岡市営地下鉄中洲川端駅4番出口直結／天神駅より徒歩10分","050-5898-8235","平日14:00～23:00
土日祝11:00～21:00","【税込価格】
初回利用料：平日￥1620、土日祝日￥1830（会員登録不要･レンタル料込み）
会員登録料：￥1080
１日料金：平日￥1620、土日祝￥1830
夜間料金・時間帯：￥1420（平日21:00～23:00）","シューズ：￥220
チョーク：￥110","-","-","可　３歳から","http://big-foot.asia/fukuoka/","2015-07-21 15:28:15","2015-07-21 15:28:15","不定休（Web等でお知らせします）","福岡県"
343,"Mono Climbing Studio ［博多］","http://www.climbing-net.com/wp-content/uploads/2014/09/mono_1.jpg","〒812-0893
福岡県福岡市博多区那珂3-27-27","博多駅からバス15分（那珂）／JR竹下駅から徒歩10分","092-409-2907","月水金12:00～23:00
火木9:00～24:00
土日祝10:00～22:00","【税込価格】
初回登録料：￥1000
１日料金：￥1700","シューズ：￥300
チョーク：無料","有／無料／6台","キッズスクール","可　※2～10歳（保護者同伴必須）","http://mono-climbing.com","2015-07-21 15:28:16","2015-07-21 15:28:16","なし","福岡県"
344,"Leadクライミングジム ［福岡］","http://www.climbing-net.com/wp-content/uploads/2014/07/lead_4.jpg","〒811-1313
福岡県福岡市南区曰佐4-23-13","都市高速野多目ICから車で5分／西鉄バス 曰佐5丁目バス停から徒歩7分","092-986-2539","平日14:00～23:00
土日祝12:00～21:00","【税込価格】
初回登録料：￥1000
１日料金：￥1600　※シニア・学生割引有
２時間料金：￥1300","シューズ：￥300
ハーネス＆ビレイ器具：￥200
チョーク：￥100
ロープ：￥200","有／無料／7台","体験（2時間）　ボルダリング・トップロープクライミング　※登り方やハーネスの装着方法等","可
7～15歳（小・中学生）","-","2015-07-21 15:28:16","2015-07-21 15:28:16","金曜","福岡県"
345,"インパクト久留米","http://www.climbing-net.com/wp-content/uploads/2013/11/impact_kurume_1.jpg","〒839-0809
福岡県久留米市東合川8-5-33","ＪＲ久留米大学前駅より徒歩30分／九州自動車道久留米ICより2分","0942-27-8838","平日13:00～22:30
土日祝10:30～20:30","【税込価格】
初回登録料：￥1000
１日料金：￥2000
２時間￥1600
夜間料金・時間帯：￥1600（平日19:00～土日20:00）","シューズ：￥500
チョーク：￥300","有／無料／20台","無料スクール開催も有り（利用料別途）","可
6歳より","http://www.climbingspot-impact.com/","2015-07-21 15:28:17","2015-07-21 15:28:17","水曜","福岡県"
346,"ボルダリングジムbigfoot小倉店","http://www.climbing-net.com/wp-content/uploads/2013/09/bigfoot_1.jpg","〒802-0081
福岡県北九州市小倉北区紺屋町1-1 サンシャイン南国ビル1F","モノレール旦過駅徒歩1分／JR小倉駅南口徒歩5分","050-5850-4147","平日14:00～23:00
土日祝11:00～23:00","【税込価格】
お試し料金（初回のみ※会員登録不要）：￥1000
会員登録料：￥1000
平日料金：Open～16:00の入店：￥1200、16:00～21:00の入店：￥1500、21:00～の入店：¥1200（平日夜割）
土日祝日料金：Open～21:00の入店：￥1700、21:00～の入店：￥1400","シューズ：￥200
チョーク：￥100","無（近隣にコインパーキング多数有）","毎週金曜20時から初級スクール（参加料￥1000）
毎月第2・4火曜日中級スクール（参加料￥1000）","可
3歳程度から※保護者の同伴必須。","http://big-foot.asia/","2015-07-21 15:28:18","2015-07-21 15:28:18","不定休（事前にWeb等で告知）","福岡県"
347,"ボルダリングジム ジップロック ［福岡県糟屋郡］","http://www.climbing-net.com/wp-content/uploads/2013/02/P1040256.jpg","〒811-2306
福岡県糟屋郡粕屋町阿惠443-2","JR篠栗線柚須駅下車徒歩15分／福岡インターから車で5分","080-3121-5385","平日13:00〜22:00
土曜10:00〜22:00
日祝10:00〜21:00","【税込価格】
初回登録料：￥1050
１日料金：平日￥1600","シューズ：￥300
チョーク：￥100","有／無料／20台","-","可
※小学生以下要相談","http://ameblo.jp/zipclimb/","2015-07-21 15:28:19","2015-07-21 15:28:19","月曜（祝日の場合は火曜休）","福岡県"
